date,favorites,geo,hashtags,mentions,permalink,retweets,term,text,tweet_id,username
2017-11-15 12:51:00,3,,# # #,@ @ @ @vsedc,https://twitter.com/JanPerry/status/930855669321920512,4,@LACity,"# BusinessPlan In A Day: # Fashion Focus, FREE Workshop for # SmallBusiness in @ LACity Saturday, Nov. 18 @ LAEWDD @ VSEDC_ South Los Angeles BusinessSource Center. For more info & RSVP 323-753-2335 / Email: rchavez@vsedc.orgpic.twitter.com/QBRjlwGuKu",930855669321920512,
2017-11-15 12:43:41,5,,#,@ @ @ @ @,https://twitter.com/JackiKarsh/status/930853825883205632,3,@LACity,The @ CountyofLA @ mridleythomas & @ LACity @ MayorOfLA are calling on YOU to get out & count in @ LAHomeless # greaterlosangeleshomelesscountpic.twitter.com/owbzIR3p75,930853825883205632,
2017-11-15 12:22:07,2,,,,https://twitter.com/LACity/status/930848398063947777,0,@LACity,We forwarded your request for additional lighting to the LA Bureau of Street Lighting for consideration.,930848398063947777,
2017-11-15 11:44:19,0,,,@ @ @,https://twitter.com/Dancehallkid/status/930838888247001089,0,@LACity,Congrats to my fam @ TheSchoolTour for the recognition by @ LACity and Mayor @ ericgarcetti ! Keep up the great work.pic.twitter.com/pV0P1rDqZl,930838888247001089,
2017-11-15 11:42:48,0,,,@ @ @,https://twitter.com/rqskye/status/930838504380043264,0,@LACity,"@ LACityCouncil @ LACity @ ericgarcetti Our Emergency Management Dept is far too important an agency to have to deal with tech issues. Pls, pls, find the funds to fully upgrade their hardware/software/IT system.",930838504380043264,
2017-11-15 08:35:45,1,,,@,https://twitter.com/DataKind/status/930791433774292993,0,@LACity,@ leahs_data very glad you could make it!!,930791433774292993,
2017-11-15 08:35:18,0,,,,https://twitter.com/DataKind/status/930791317495517184,0,@LACity,SO glad you could make it!,930791317495517184,
2017-11-15 01:57:05,0,,,,https://twitter.com/clintisweird/status/930691107016663040,0,@LACity,haven’t seen LA in almost 4 months and my heart hurtz,930691107016663040,
2017-11-15 01:54:10,0,,,@,https://twitter.com/clintisweird/status/930690370693976064,0,@LACity,@ LACity i miss u bae,930690370693976064,
2017-11-14 22:38:48,3,,,@,https://twitter.com/CrossCampusLA/status/930641206702325760,1,@LACity,"“Tech is not a trade - it’s a capability that’s finding its way into businesses old and new.” More from Robert Sainz, after @ kishrajan notes that many kids don’t see tech as an option for them in their futures. – bei Cross Campus",930641206702325760,
2017-11-14 22:36:45,2,,,@,https://twitter.com/CrossCampusLA/status/930640691494916096,1,@LACity,“How do we keep pace with the economy?” Robert Sainz of @ LACity on evolving education and employment ecosystems to keep up with tech. pic.twitter.com/xZ1qlfu6Tc – bei Cross Campus,930640691494916096,
2017-11-14 21:47:12,3,,# #,@ @ @ @ @ @ @ @,https://twitter.com/BixelExchange/status/930628219211939840,2,@LACity,We're # LIVE @ CrossCampusLA! Our # TechSalon w/ @ LinkedIn @ csunorthridge @ LACity @ goguardian @ HyperloopOne @ boingo & @ CornerstoneInc is about to begin!pic.twitter.com/2gNXzGxoLV – bei Cross Campus,930628219211939840,
2017-11-14 21:16:37,0,,,,https://twitter.com/VaheSargsian/status/930620521846149120,0,@LACity,pic.twitter.com/QVo9IKoKRL,930620521846149120,
2017-11-14 21:16:21,0,,,,https://twitter.com/VaheSargsian/status/930620457966977024,0,@LACity,"6:15pm. The bin was not picked up, even after all the calls& complaints today! I had to climb into the bin, press the trash with my feet. I called the local office at 8:30am, talked to Alicia Lizaola-Shakoor. She promised she’ll follow up on that and will call me back. Never did.",930620457966977024,
2017-11-14 19:29:57,1,,,,https://twitter.com/foolegen/status/930593678048993280,0,@LACity,"by giving buses their own lane and have them not wait in traffic. in other words, make riding the bus faster than driving",930593678048993280,
2017-11-14 19:23:39,5,,#,@ @ @ @,https://twitter.com/Filip_Medic/status/930592093830922242,2,@LACity,# gmftls explores social enterprise solutions to social issues w Robert Egger @ TheLAKitchen William Chun @ LACity Anne Miskey @ DWCweb @ gmfuspic.twitter.com/M1iUKFKX3S,930592093830922242,
2017-11-14 19:03:49,6,,#,,https://twitter.com/JackMartinUW/status/930587102709923840,1,@LACity,"Being w/ European fellows, discussion turned to how much governments in US have outsourced social services to what's become a huge number of nonprofits. Can lead to innovations, but also inefficiencies due to overlap and competition for limited funds. # gmftls",930587102709923840,
2017-11-16 18:35:30,5,,,,https://twitter.com/ShadowBanCheckr/status/931304750708150273,1,@LACity,Such a shame that there's so many people shadow banned :(,931304750708150273,
2017-11-16 18:30:33,2,,,,https://twitter.com/CensoredTwiter/status/931303505171755008,0,@LACity,"Gil, I can also garuntee you that if I were to submit a public records request to all the public officials you tweeted to see if they were notified of your tweet that they weren't.",931303505171755008,
2017-11-16 18:17:13,1,,,@ @ @ @,https://twitter.com/vispis/status/931300153020919808,0,@LACity,@ USC @ tech_mahindra great to be founder member of the i3 consortium. @ rabrol on empowering the communities with IOT @ LACity pic.twitter.com/Or2HrqZuWA,931300153020919808,
2017-11-16 17:54:24,1,,,,https://twitter.com/jessero24365783/status/931294411585028096,0,@LACity,Experts,931294411585028096,
2017-11-16 17:51:33,1,,,@ @ @ @,https://twitter.com/vispis/status/931293690676502528,3,@LACity,Extending scope of @ CAPE_Project @ LACity @ InnovateMK @ dharmadhikaryhttps://twitter.com/USCMarshall/status/931239539821047809 …,931293690676502528,
2017-11-16 17:44:15,0,,# #,,https://twitter.com/LACity/status/931291853751648258,0,@LACity,"Entertainment, a higher education pool and our ""always-on"" sunshine appear to be just some of the drivers for our continued tech growth momentum! # LA # Techhttps://newscenter.io/2017/11/los-angeles-continues-tech-growth-momentum/ …",931291853751648258,
2017-11-16 17:42:39,2,,,,https://twitter.com/CensoredTwiter/status/931291452264665090,0,@LACity,"Gil, you made the mistake of sending the same tweet in a copy/paste style to your various elected officials. Twitter didn't care that you were engaging in free speech, they only saw the repetitive tweets as spam. I'm sure your account was censored during the election.",931291452264665090,
2017-11-16 17:37:05,2,,,@ @ @ @ @,https://twitter.com/CensoredTwiter/status/931290051673280514,0,@LACity,. @ VoteGilZepeda I used @ ShadowBanCheckr to learn that your account is censored and your tweets are unsearchable! Good luck with your campaign for LA City Council! @ ACLU_SoCal @ HildaSolis @ LACity pic.twitter.com/wtKBPNzqBk,931290051673280514,
2017-11-16 17:12:30,3,,,@ @ @,https://twitter.com/Jorgesays/status/931283864474890240,0,@LACity,Major investor owned CA utilities set to reach 50% milestone by 2020. Where are we @ ladwp @ LACity @ MayorOfLA?https://twitter.com/energyfdn/status/930703902756016128 …,931283864474890240,
2017-11-16 17:12:17,1,,,@ @ @,https://twitter.com/slowtony/status/931283808598466560,0,@LACity,Data team from @ MayorOfLA ran a great workshop last night in Pacoima on the rich data available on the @ LACity GeoHub. Thanks @ EmpowerLA!https://twitter.com/lacity/status/930190541928652800 …,931283808598466560,
2017-11-16 17:06:08,6,,# # #,@ @,https://twitter.com/PortofLA/status/931282264285048833,4,@LACity,"# ICYMI: In this episode of # MaritimeMinute with @ LAMaritime, learn more about the history of @ LACity's official welcoming monument, the Vincent Thomas Bridge at the # PortofLA. https://youtu.be/vOb6Ucq4vGc pic.twitter.com/KEOpMt8ohm",931282264285048833,
2017-11-16 17:00:06,0,,,@ @ @ @,https://twitter.com/DDouglassJaimes/status/931280745326370816,0,@LACity,Why @ lacity @ LADOTofficial and @ metrolosangeles must work together to create dedicated bus lanes (in four tweets). Worsening LA traffic punishes bus riders most. CC: @ seletajewelhttps://twitter.com/laura_nelson/status/931273799286210560 …,931280745326370816,
2017-11-16 15:44:58,0,,,@ @,https://twitter.com/_mypuzzles/status/931261835847667712,0,@LACity,What the hell I didn’t even get my case in that stupid claudia bitch is needs to be firedgid damn unlimited claim court @ FBI @ LACity,931261835847667712,
2017-11-16 15:39:15,4,,,,https://twitter.com/SteveDucey/status/931260397251739648,0,@LACity,So why authorize Measure H funds for LAPD HOPE teams that routinely violate the rights of the unsheltered?,931260397251739648,
2017-11-16 15:37:32,0,,,,https://twitter.com/artbyksd/status/931259967532711936,0,@LACity,Window is too small to crawl out of in an accident. Back to the drawing board.,931259967532711936,
2017-11-16 15:14:52,0,,,,https://twitter.com/RealBiddle/status/931254263044390912,0,@LACity,Electric cars and solar energy produce EMF radiation which causes cancer. Is that what you're promoting Garcetti???,931254263044390912,
2017-11-16 15:10:06,2,,,,https://twitter.com/nobodyisperfick/status/931253062772994048,0,@LACity,...so...we're going to reimagine how we get around our city with more cars?,931253062772994048,
2017-11-16 14:19:50,0,,,,https://twitter.com/GraniteGeek/status/931240412269998080,0,@LACity,Interesting how different the ratio is for Shanghai and Shenzhen than for other Chinese cities - different priorities and policies at the state/province level? It's weird there are *no* plug-ins in Beijing!,931240412269998080,
2017-11-16 13:48:00,2,,,@ @ @ @ @ @ @ @,https://twitter.com/DARYLKOONCE/status/931232400662597632,0,@LACity,When Will L.A City &L.A County Cone Up With Idea Si Drivers Will Pull Ovee2 For Emergency Vehicles On A Call L.A CityWide &L.A CountyWide. @ mridleythomas @ MayorOfLA @ HerbJWesson @ LACoSheriff @ LASDHQ @ LAPDHQ @ CountyofLA @ LACity,931232400662597632,
2017-11-16 13:19:23,2,,# #,@ @ @,https://twitter.com/IntermarketPR/status/931225198518587392,4,@LACity,". @ tech_mahindra, @ LACity and @ USC teamed up to launch L.A.’s first-ever Smart City # energy initiative. The new digital platform will help L.A. citizens source # alternativeenergy solutions and potentially save money on their energy bills! Read more here:http://www.businesswire.com/news/home/20171116006159/en …",931225198518587392,
2017-11-16 13:14:58,1,,# #,@,https://twitter.com/PolicyMapper/status/931224087707480067,0,@LACity,@ LACity Council member Larry Green welcoming # NLC Corporate Partner Council during the # CitySummitpic.twitter.com/KzCIImNvXV,931224087707480067,
2017-11-16 12:42:16,7,,# #,@ @ @ @,https://twitter.com/CaCities/status/931215859820797952,1,@LACity,"City officials have gathered in @ CLTgov for @ leagueofcities # CitySummit17 to learn from experts, find new resources for their cities and learn about best practices. Next year @ CaCities will be excited to welcome # CitySummit18 to @ LACity https://twitter.com/JoeBuscaino/status/930940724585156608 …",931215859820797952,
2017-11-16 12:31:48,2,,# #,@ @ @ @,https://twitter.com/SDGIS/status/931213224581595136,1,@LACity,. @ isaacsevier of @ NRDCEnergy shares that California policy is focused toward time and location # EnergyEfficiency @ NaescoNews Conference in beautiful downtown @ LACity. # GIS can bring value here.pic.twitter.com/z1s1wzGrjF,931213224581595136,
2017-11-16 12:23:55,5,,# #,@ @,https://twitter.com/LouisAlbanBD/status/931211242420584449,2,@LACity,@ Connecthings partners with # LACoMotion in @ LACity to power an interactive experience. Get ready for the future of # mobility! https://www.connecthings.com/2017/11/10/connecthings-partners-with-2017-la-comotion-and-powers-an-interactive-experience-november-15-19/ …pic.twitter.com/mLnA6h6OCa,931211242420584449,
2017-11-16 12:22:43,3,,# # # # #,@ @,https://twitter.com/LACity/status/931210938799157248,1,@LACity,Official start to # LAComotion with @ MayorOfLA at @ LACIncubator to celebrate # mobility # equity # tech # SmartCities http://www.lacomotion.com pic.twitter.com/zE3m99z5SP – bei La Kretz Innovation Campus,931210938799157248,
2017-11-16 12:21:00,59,,# #,@,https://twitter.com/LouisAlbanBD/status/931210508073517056,54,@LACity,# LACoMotion and the # MobilityRevolution is happening now with Mayor Garcetti @ LACity pic.twitter.com/zZorZFS4PR,931210508073517056,
2017-11-15 22:53:20,7,,# # #,@ @ @ @ @,https://twitter.com/JeanneHolm/status/931007250075869184,2,@LACity,Launching @ LAComotion at @ petersen_museum with @ seletajewel @ LADOTofficial @ LACity # mobility + # equity # innovateLApic.twitter.com/d30g3S2j4g,931007250075869184,
2017-11-15 22:46:08,0,,,@,https://twitter.com/_mypuzzles/status/931005439986212864,0,@LACity,Why isn’t the superior court giving me copies they need to be sued damn it so much work. God a little help you did it last time to show off :D.... tell em god. @ LACity,931005439986212864,
2017-11-15 20:30:21,10,,# # #,@ @ @ @ @ @ @ @ @,https://twitter.com/LACitySAN/status/930971268844679168,6,@LACity,"We had an amazing day celebrating # AmericaRecyclesDay in @ LACity. Special thanks to @ NRDC, @ DontWasteLA, @ PB__Community, @ MrHolmesBake, @ LASchools, @ AthensServices, @ UWSCompany & @ RepublicService. These organizations are helping # recycLA # MakeWasteHistory! https://www.facebook.com/pg/lacitysan/photos/?tab=album&album_id=10155758166593418 …pic.twitter.com/Geq7ruluvp",930971268844679168,
2017-11-15 20:15:30,0,,,@ @ @ @ @ @ @ @ @ @,https://twitter.com/itismedesu/status/930967530419585025,0,@LACity,@ UniNoticias @ Univision @ Azteca @ AztecaNoticias @ Telemundo @ latimes @ NBCLatino @ LatinoUSA @ LatinGRAMMYs All the Latinos are sitting on the buses wearing heavy jackers and trembling for fear of ICE being notified if they open the window. A/C on full in November. Why? @ LACity pic.twitter.com/gSwToiFa2d,930967530419585025,
2017-11-15 20:10:25,0,,,,https://twitter.com/off_the_cuff/status/930966252146769921,1,@LACity,"Nice, we need to provide full medical evaluations & proper housing & storage for them & their things asap",930966252146769921,
2017-11-17 18:41:16,1,,,@,https://twitter.com/aquariuswift/status/931668591228813312,0,@LACity,@ JSON210 IT’S COMING I hope you’re here when it does,931668591228813312,
2017-11-17 18:26:16,0,,#1,,https://twitter.com/BSSHelpDesk/status/931664818444025856,0,@LACity,Thank you for the info. Service request #1-821664091.,931664818444025856,
2017-11-17 17:48:15,0,,,,https://twitter.com/Tommg62/status/931655250548629504,0,@LACity,You'll never catch me in one of those stupid cars,931655250548629504,
2017-11-17 17:27:02,3,,,@ @,https://twitter.com/HerbJWesson/status/931649912277626880,1,@LACity,This moment is a testament to the powerful work being done every day by @ LAPDHQ and our @ LACity family. https://twitter.com/nowthisnews/status/931232422204604417 …,931649912277626880,
2017-11-17 17:14:39,6,,#,@,https://twitter.com/HerbJWesson/status/931646795263774726,1,@LACity,Another perk of living in @ LACity? World-class hiking trails right in our backyards. Baldwin Hills Scenic Overlook # NationalTakeAHikeDaypic.twitter.com/HnCxV8aCi7,931646795263774726,
2017-11-17 16:55:24,0,,,@ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @,https://twitter.com/Ricky_Grimez/status/931641950171566080,0,@LACity,https://youtu.be/eomT03h8ATI @ LosAngelesDBS @ LADeptHealth @ ericgarcetti @ erickoston @ prod84 @ ZO2_ @ Jumpman23 @ KingJames @ MagicJohnson @ SpikeLee @ Oprah @ TheEllenShow @ NBCLA @ LACity @ JerryBrownGov @ Schwarzenegger @ realDonaldTrump @ BillCosby @ JonSchnepp @ CryptTV @ eliroth @ NotJackDavis,931641950171566080,
2017-11-17 16:51:26,0,,,@ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @,https://twitter.com/Ricky_Grimez/status/931640949792374784,0,@LACity,https://youtu.be/b6SkvFVw2UU @ USPS @ ericgarcetti @ JerryBrownGov @ FBILosAngeles @ LACity @ LosAngelesDBS @ LADeptHealth @ CryptTV @ eliroth @ NotJackDavis @ ThatKevinSmith @ Sethrogen @ NBCLA @ ZO2_ @ Oprah @ SpikeLee @ TheEllenShow @,931640949792374784,
2017-11-17 16:49:00,8,,#,@ @ @,https://twitter.com/SunlightCities/status/931640340129476609,9,@LACity,How # opendata changed the way @ LACity's government handles and shares all of its operations. @ sariladin on @ DataSmartCities. http://datasmart.ash.harvard.edu/news/article/building-world-class-information-in-los-angeles-through-connected-data-lead …,931640340129476609,
2017-11-17 16:48:11,0,,,@ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @,https://twitter.com/Ricky_Grimez/status/931640132968390656,0,@LACity,https://youtu.be/H_galDzkKJ0 @ ericgarcetti @ LACity @ JerryBrownGov @ LosAngelesDBS @ FBILosAngeles @ LAPDHQ @ LAPDChiefBeck @ LADeptHealth @ CryptTV @ eliroth @ NotJackDavis @ liljsez @ Oprah @ SpikeLee @ jadapsmith @ TheEllenShow @ ZO2_ @ MagicJohnson @ Jumpman23 @ HEIRMJ @ ThatKevinSmith @ Uptomyknees,931640132968390656,
2017-11-17 16:44:01,0,,#,@ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @,https://twitter.com/Ricky_Grimez/status/931639083868200960,0,@LACity,https://youtu.be/DTzqQMKjARY @ ericgarcetti @ JerryBrownGov @ LACity @ LosAngelesDBS @ LADeptHealth @ NBCLA @ Oprah @ TheEllenShow @ SpikeLee @ jadapsmith @ ZO2_ @ realDonaldTrump @ CryptTV @ eliroth @ NotJackDavis @ ThatKevinSmith @ liljsez @ JonSchnepp @ Uptomyknees # SlumlordShaming Galo Naranjo,931639083868200960,
2017-11-17 16:30:03,0,,,@ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @,https://twitter.com/Ricky_Grimez/status/931635571721617408,0,@LACity,https://youtu.be/N0zS45vV9jI @ ericgarcetti @ LACity @ JerryBrownGov @ LosAngelesDBS @ LADeptHealth @ NBCLA @ ZO2_ @ Jumpman23 @ CryptTV @ eliroth @ NotJackDavis @ JonSchnepp @ Uptomyknees @ ThatKevinSmith @ Sethrogen @ Oprah @ TheEllenShow @ SpikeLee,931635571721617408,
2017-11-17 15:46:47,1,,,,https://twitter.com/TalismanPdns/status/931624682956062720,0,@LACity,"Your road diet idea creates traffic gridlock and makes mobility far worse. It is Looney tunes. You, Garcetti, are a disaster for LA.",931624682956062720,
2017-11-17 15:23:23,2,,# #,,https://twitter.com/LACity/status/931618794123825152,0,@LACity,"Malibu ArtWalk Festival, LA Zoo Lights, a Forest of Light at Descanso Gardens, plus 34 (yes 34) other awesome # ThingsToDo in # LA this weekend!http://goo.gl/JYpXgf",931618794123825152,
2017-11-17 15:13:18,1,,#,@ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @,https://twitter.com/docelocurababe/status/931616253575401472,0,@LACity,# CALIFORNIAMAYOR @ ericgarcetti ?!?!?!?! @ BetteMidler @ SnoopDogg @ Oprah @ LeoDiCaprio @ DalaiLama @ VisitCA @ latimes @ Schwarzenegger @ BLMca @ CaliforniaDFW @ KTLA @ cbs2kcal9brk @ FoxNews @ MSNBC @ LACity pic.twitter.com/ROMBkvK3VF,931616253575401472,
2017-11-17 14:44:43,0,,,,https://twitter.com/AnnaBraune/status/931609062269161472,0,@LACity,Wow.,931609062269161472,
2017-11-17 14:37:48,1,,,,https://twitter.com/SashaLaundy/status/931607320533938176,0,@LACity,nice!!,931607320533938176,
2017-11-17 14:29:14,7,,#,@ @,https://twitter.com/wfumihsu/status/931605165299310592,0,@LACity,"Did I think I'd be quoted in a @ govtechnews article about # dataliteracy and data inspired co-visioning for @ LACity? No, but here it. http://bit.ly/2iralFl",931605165299310592,
2017-11-17 14:17:53,1,,,@ @,https://twitter.com/odebconuee/status/931602309569802240,0,@LACity,@ Cmunicipios1 @ CProspectiva,931602309569802240,
2017-11-17 10:07:03,18,,,@ @ @ @ @ @ @ @,https://twitter.com/DeanYortsos/status/931539183742545920,3,@LACity,"Launching I3 at @ usc the new IoT integrator, a partnership between @ USCViterbi and @ USCMarshall, cofounded by many entities. @ LACity @ wbpictures @ verizon @ CSatUSC @ CCIUSCpic.twitter.com/FGCFH0Izdf",931539183742545920,
2017-11-17 07:13:47,42,,#,@ @,https://twitter.com/C_P_Gurnani/status/931495582887112704,28,@LACity,"Another initiative that reaffirms our commitment to partner with communities..To build smarter, more sustainable and energy-efficient cities @ tech_mahindra @ LACity & USC Team Up to Launch L.A.’s First-Ever # SmartCity Energy Initiative http://www.businesswire.com/news/home/20171116006159/en/Tech-Mahindra-City-Los-Angeles-USC-Team/ …pic.twitter.com/xxAugmRjhm",931495582887112704,
2017-11-17 02:07:48,0,,#,@ @,https://twitter.com/FrankyLamouche/status/931418577239867393,0,@LACity,"- DANGER - 5675 york boulevard tripped on sidewalk segment, fell to ground, almost shattered my knee. - # NELA @ BSSLosAngeles @ LACity pic.twitter.com/Mix4u51ZfC",931418577239867393,
2017-11-16 22:18:03,0,,,@,https://twitter.com/snogrog/status/931360759925293057,0,@LACity,@ lacity Whats with the parking meters at Sunset and Bronson being removed from their poles? Should I be concerned about parking overnight?,931360759925293057,
2017-11-16 22:17:29,0,,,@ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @,https://twitter.com/Ricky_Grimez/status/931360616530329600,0,@LACity,https://youtu.be/9iaWR6PZSOM @ ericgarcetti @ LACity @ LAPDHQ @ LAPDChiefBeck @ LosAngelesDBS @ LADeptHealth @ NBCLA @ TheEllenShow @ Oprah @ SpikeLee @ ZO2_ @ Jumpman23 @ CryptTV @ eliroth @ NotJackDavis @ Sethrogen @ JonSchnepp @ ThatKevinSmith @ Uptomyknees @ liljsez,931360616530329600,
2017-11-16 21:00:28,0,,,,https://twitter.com/MAGELEC_Pro/status/931341233435406341,0,@LACity,Please PM me.,931341233435406341,
2017-11-16 19:58:39,12,,#,@ @ @ @ @,https://twitter.com/USCViterbi/status/931325677969612802,7,@LACity,"New # IoT consortium w/ Viterbi CCI, IMSC @ uscmarshall CTM @ LACity @ verizon @ tech_mahindra & more @ CSatUSChttps://viterbischool.usc.edu/news/2017/11/smart-city-consortium-formed-usc/ …",931325677969612802,
2017-11-16 19:19:54,2,,# # #,,https://twitter.com/LACity/status/931315925541720064,0,@LACity,Facts! # TaxBill # Taxes # LAhttps://twitter.com/mayorofla/status/931299465427693568 …,931315925541720064,
2017-11-16 19:04:56,1,,#,@,https://twitter.com/SingleOccupant/status/931312160768176128,0,@LACity,"Build, share, and drive (AV) highway capable # ThinEVs to end the madness. Fix LA highway & parking congestion & you'll be remembered as LA's best mayor ever. See the incredibe Tango at http://commutercars.com @ tangocars",931312160768176128,
2017-11-18 18:12:57,2,,,@,https://twitter.com/VCPowe/status/932023852766392320,0,@LACity,So great to see @ UCLALuskin Bohnett Fellows walking with The Mayor!!,932023852766392320,
2017-11-18 17:43:42,0,,,,https://twitter.com/maryramosdnc/status/932016493121830912,0,@LACity,why are you so quite about Bocanegra? You protect a sexual predator?http://www.latimes.com/politics/la-pol-ca-raul-bocanegra-harassment-protest-20171102-story.html …,932016493121830912,
2017-11-18 16:04:19,1,,#,,https://twitter.com/LACity/status/931991481849696256,0,@LACity,Just in time for the holidays!http://losangeles.cbslocal.com/2017/11/17/lax-debuts-automated-screening/#.WhCgJ3df8UY.twitter …,931991481849696256,
2017-11-18 15:12:13,0,,,@ @,https://twitter.com/ParisSammi/status/931978371289964544,0,@LACity,"""SATAN IS ONCE AGAIN PRETENDING TO BE A HOMELESS PERSON'S BEST FRIEND... I SAY, WOULDN'T BE BETTER TO A FRIEND TO A CITIZEN IN A HOME INSTEAD? But no the mayor is another comedian in a 3 piece suit! @ tedlieu @ WhiteHouse",931978371289964544,
2017-11-18 14:01:23,1,,#,,https://twitter.com/RickShawSoCal/status/931960546584281088,0,@LACity,"Dear Nation, this Los Angeles menace wants to be President. # Resist",931960546584281088,
2017-11-18 13:47:15,1,,,,https://twitter.com/RealBiddle/status/931956989940326400,0,@LACity,pic.twitter.com/jvlUsWxgQ1,931956989940326400,
2017-11-18 13:09:37,0,,,@,https://twitter.com/LaneyDe01/status/931947517180182528,0,@LACity,@ amandaleah11 WE HAVE TO GO!!!,931947517180182528,
2017-11-18 13:09:23,0,,,,https://twitter.com/flaviacru/status/931947460192239616,0,@LACity,Hope to see it Also in EUROPE!,931947460192239616,
2017-11-18 13:09:07,0,,,,https://twitter.com/flaviacru/status/931947392236163078,0,@LACity,EUROPE PLS!!!,931947392236163078,
2017-11-18 11:34:19,1,,,,https://twitter.com/HETI_Institute/status/931923533159993345,0,@LACity,"Thank you. We have a group of CA licensed medical, rehab and mental health professionals who will do pro bono home visits.When can we start?",931923533159993345,
2017-11-18 11:05:59,0,,# #,@ @ @ @ @ @ @,https://twitter.com/griz1/status/931916405796167680,0,@LACity,Concerning & confusing trend? Emissions decrease but air quality still worsens last 2 years. # ozone # airpollution @ SouthCoastAQMD @ LACity @ SCAQMDMet @ TheLASmog @ LungAssociation @ KHNews @ UCDavishttp://enewspaper.latimes.com/infinity/article_popover_share.aspx?guid=5d8dfba2-bce0-4f00-b142-9a3588a32251 …,931916405796167680,
2017-11-18 10:25:04,3,,,@ @,https://twitter.com/HomesDotCom/status/931906107504779264,1,@LACity,"Did you know that business is booming for contractors in @ LACity and @ provocity? Read up here for the 5 best cities where contractors can ""build"" a better life!https://www.homes.com/blog/?p=221336&utm_campaign=coschedule&utm_source=twitter&utm_medium=HomesDotCom&utm_content=5%20Cities%20Where%20Contractors%20Can%20Build%20a%20Better%20Life …",931906107504779264,
2017-11-18 10:07:25,0,,,,https://twitter.com/HollywoodDGirl/status/931901666793680896,0,@LACity,That’s what’s up Mayor G. -but there is tooooo much money here in L.A. for us to even be having this problem to the degree that it is. Let’s do better. The situation in DTLA is horrendous. More affordable housing is needed for families with WORKING parents that are homeless.,931901666793680896,
2017-11-18 09:19:38,2,,,,https://twitter.com/ahirsch1/status/931889639522054144,1,@LACity,"Just a start, but a good start! Let’s address this head on!",931889639522054144,
2017-11-18 09:01:59,12,,# #,@ @ @ @ @ @,https://twitter.com/rabrol/status/931885199629135872,4,@LACity,LA is a leader in getting technology to help communities. @ tech_mahindra thanks you for the partnership @ LACity @ MayorOfLA . # unlockexperiences # futurise @ C_P_Gurnani @ MahindraExp @ jagdishmitrahttps://smartcitiesworld.net/news/news/los-angeles-trials-energy-saving-portal-2314 …,931885199629135872,
2017-11-18 06:45:35,4,,# # # # # #,@,https://twitter.com/pacomelesage/status/931850870404337664,2,@LACity,"# LACoMotion, # mobility festival in @ LACity Strange # bot vehicule among electric bikes and rollers # NewMobilities # UrbanSurfing # ResponsiveLocomotionpic.twitter.com/QBJpMmsJsk",931850870404337664,
2017-11-18 05:20:11,1,,# #,,https://twitter.com/AdrieMejia/status/931829382456385536,0,@LACity,clean up the shit that’s along side the 101 freeway!! there are literally homeless camps up and down the 101 freeway and off every exit! trash is everywhere which spills into the freeways and streets! stop subsidizing illegals! # mayorgarshitty # dosomething,931829382456385536,
2017-11-18 04:24:08,0,,,@,https://twitter.com/TheRealSeanWay/status/931815273635528705,0,@LACity,by: @ ChadDiamondX,931815273635528705,
2017-11-18 01:57:55,1,,,,https://twitter.com/imakulpeopleman/status/931778479095345152,0,@LACity,24k? Lies,931778479095345152,
2017-11-18 00:09:34,0,,,@,https://twitter.com/_mypuzzles/status/931751210335346689,0,@LACity,Uuuu the only one that actually came out correct like why are they messing up the unlimited paper work with me @ LACity pic.twitter.com/WHt8alcK2U,931751210335346689,
2017-11-18 00:00:21,0,,,,https://twitter.com/BMK812/status/931748892928106496,0,@LACity,The new trucks are amazing! I don't know if they will replace diesel just yet though.,931748892928106496,
2017-11-17 23:58:45,11,,#,@ @ @,https://twitter.com/adamloughran/status/931748489419153409,2,@LACity,Great to be part of # LACyberLab with @ JeffGorell and @ TedRossLA with the great @ LACity pic.twitter.com/xLYuuMrC3p,931748489419153409,
2017-11-17 23:32:01,1,,#,@ @,https://twitter.com/pa1r/status/931741760895590400,0,@LACity,@ tech_mahindra and @ LACity tie up for smart city solutions # unlockexperienceshttps://telecom.economictimes.indiatimes.com/amp/news/tech-mahindra-ties-up-with-city-of-los-angeles-and-usc-to-launch-smart-city-energy-initiative/61688435 …,931741760895590400,
2017-11-17 22:31:39,0,,,,https://twitter.com/TatianaMendez__/status/931726571664056320,0,@LACity,Any other cities in Cali??!,931726571664056320,
2017-11-17 21:15:01,0,,,,https://twitter.com/Spottnik/status/931707285340020736,0,@LACity,This is great!,931707285340020736,
2017-11-17 21:12:50,0,,,,https://twitter.com/Afroholicness/status/931706735982608384,0,@LACity,Good to hear we are moving forward in dealing with homelessness in our great city.,931706735982608384,
