username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JasHalsey;2017-10-30 15:07;0;0;"The day after finding out we were expecting and 10 months later, Cali enjoying her Jurassic Park… https://www. instagram.com/p/Ba42mdXBtx5/";;;;"925121941165391872";https://twitter.com/JasHalsey/status/925121941165391872
rgrrabbit1;2017-10-30 15:07;0;0;"Getting my tire fixed... (@Medina's New And Used Tires in Industry, CA) https://www. swarmapp.com/c/8HR2o1eMvkP";;@Medina;;"925121936392359936";https://twitter.com/rgrrabbit1/status/925121936392359936
TheLastStar1;2017-10-30 15:07;0;0;"I'm at St. Francis Medical Center in CA https://www. swarmapp.com/c/9ZguZeq3Y0C";;;;"925121894046674944";https://twitter.com/TheLastStar1/status/925121894046674944
dougathan;2017-10-30 15:06;0;0;"I'm #antsinmyeyesjohnson ! Come on over. My prices are, I hope, not too… https://www. instagram.com/p/Ba4wWLihRNe/";;;#antsinmyeyesjohnson;"925121872978685953";https://twitter.com/dougathan/status/925121872978685953
Jeremy_Rhodes;2017-10-30 15:06;0;0;"Old Luke Skywalker taking down Jared Kushner. #halloween #party #starwars #oldlukeskywalker … https://www. instagram.com/p/Ba42jk1lLtt/";;;#halloween #party #starwars #oldlukeskywalker;"925121822932140033";https://twitter.com/Jeremy_Rhodes/status/925121822932140033
SamsGreenPaw;2017-10-30 15:06;0;0;"Are you ready for Halloween ?? These pups sure are!! Make sure to dress your fur babies up… https://www. instagram.com/p/Ba42gYMh1O2/";;;;"925121808457785344";https://twitter.com/SamsGreenPaw/status/925121808457785344
EKat;2017-10-30 15:06;0;0;"Authethic intimacy. All is well. Perfectly imperfect. You couldn’t have been further from the… https://www. instagram.com/p/Ba42idAANMZ/";;;;"925121791613210624";https://twitter.com/EKat/status/925121791613210624
bankvaultent;2017-10-30 15:06;0;0;"TOYSTORY IN THAT PUSSY (DRACOBANKS) REPOST THIS columbinerecords @coachk44 @TechN9ne … https://www. instagram.com/p/BZfkICEnKeC/";;@coachk44 @TechN9ne;;"925121788429844481";https://twitter.com/bankvaultent/status/925121788429844481
terriling;2017-10-30 15:06;0;0;"Too happy to be here @The Wizarding World of Harry Potter at Universal Studios Hollywood https://www. instagram.com/p/Ba42WUln2wZ/";;@The;;"925121771023536128";https://twitter.com/terriling/status/925121771023536128
Element2nine;2017-10-30 15:06;0;0;"#almondbutter with #vanilla & espresso on top of #BlackBerry #jam ! yum! @barneybutter … https://www. instagram.com/p/Ba42hsCl0LP/";;@barneybutter;#almondbutter #vanilla #BlackBerry #jam;"925121765407449088";https://twitter.com/Element2nine/status/925121765407449088
Jbeatzz;2017-10-30 15:06;0;1;"X-Gang #instagramhub #followforfollow #tagsforlikes #dailylook #like4like #halloween #igers … https://www. instagram.com/p/Ba42V-sFMWP/";;;#instagramhub #followforfollow #tagsforlikes #dailylook #like4like #halloween #igers;"925121721761382400";https://twitter.com/Jbeatzz/status/925121721761382400
svolkow;2017-10-30 15:06;0;0;"Working on #jaytavare #JTSacredMachine course @The Novel Cafe on Main St https://www. instagram.com/p/Ba42fVPDH3B/";;@The;#jaytavare #JTSacredMachine;"925121688722923520";https://twitter.com/svolkow/status/925121688722923520
bankvaultent;2017-10-30 15:06;0;0;"FOR THAT P##$Y CHALLENGE (DRACOBANKS) REPOST THIS columbinerecords @coachk44 @TechN9ne … https://www. instagram.com/p/BZfcQtjHRPX/";;@coachk44 @TechN9ne;# #;"925121680615276544";https://twitter.com/bankvaultent/status/925121680615276544
PuroTwiins;2017-10-30 15:06;1;2;"Vamos a bailar !!! con la nueva rola de la Banda Z !! Eeaaaeaea ya la puedes escuchar en el… https://www. instagram.com/p/Ba42JB-j-Aj/";;;;"925121636507926529";https://twitter.com/PuroTwiins/status/925121636507926529
Lucas_lockwood;2017-10-30 15:05;0;0;"#Repost keyelementspr (get_repost) ・・・ Client @Lucas_lockwood attends Halloween Hotness 4:… https://www. instagram.com/p/Ba42eLTlUyf/";;@Lucas_lockwood;#Repost;"925121633316233216";https://twitter.com/Lucas_lockwood/status/925121633316233216
snidelyhazel;2017-10-30 15:05;0;0;"G'day LA! (@Los Angeles International Airport - @flylaxairport in Los Angeles, CA) https://www. swarmapp.com/c/9bSEtnDLPf4";;@Los @flylaxairport;;"925121630103273472";https://twitter.com/snidelyhazel/status/925121630103273472
bankvaultent;2017-10-30 15:05;0;0;"FAIRYTALE LOVER FAIR (DRACOBANKS) REPOST THIS columbinerecords @coachk44 @TechN9ne … https://www. instagram.com/p/BZfeMLnnv2g/";;@coachk44 @TechN9ne;;"925121589619896321";https://twitter.com/bankvaultent/status/925121589619896321
LyndaELester;2017-10-30 15:05;0;0;"@PressSec you work for taxpayer. STOP THE CON. Stop enabling lying 45. Do you want yr legacy to be about how many lies you told?";;@PressSec;;"925121512486473728";https://twitter.com/LyndaELester/status/925121512486473728
funkyjenn;2017-10-30 15:05;0;0;"Dodgers, I'm feeling lucky! Pot o' gold waiting for you! @dodgers #dodgers #luckoftheirish … https://www. instagram.com/p/Ba42X9bHnY5/";;@dodgers;#dodgers #luckoftheirish;"925121426897727488";https://twitter.com/funkyjenn/status/925121426897727488
hayley_samartin;2017-10-30 15:04;0;3;"I love Halloween I love Halloween I love Halloween... ...hate hats… https://www. instagram.com/p/Ba42E5FnQ1Xi t8Dvphsvm1dt7e6jPEaonYjviM0/ …";;;;"925121365950320642";https://twitter.com/hayley_samartin/status/925121365950320642
TheLastStar1;2017-10-30 15:04;0;0;"I'm at Lynwood, CA in CA https://www. swarmapp.com/c/jxJtODKVyol";;;;"925121312309334016";https://twitter.com/TheLastStar1/status/925121312309334016
b30bootz3;2017-10-30 15:04;0;1;"Conquer your life goals. Get to a healthier space. Live longer. . . . . . . #Monday #workout … https://www. instagram.com/p/Ba42TbMFiqH/";;;#Monday #workout;"925121292398944257";https://twitter.com/b30bootz3/status/925121292398944257
rnwgarments;2017-10-30 15:04;0;0;"Proud To Present Cut & Sewn: RNW® Raglan Cut Crewneck Coming… https://www. instagram.com/p/Ba42SdWD0QyK HX4KTGtTj4QVLHdGXUQ1tlK-980/ …";;;;"925121246693675008";https://twitter.com/rnwgarments/status/925121246693675008
JillS621;2017-10-30 15:04;0;0;"I'm at Grand Central Market - @grandcentralmkt in Los Angeles, CA https://www. swarmapp.com/c/iWnTnK67eaV";;@grandcentralmkt;;"925121196550705154";https://twitter.com/JillS621/status/925121196550705154
TheLastStar1;2017-10-30 15:04;0;0;"I'm at Lynwood High School in Lynwood, CA https://www. swarmapp.com/c/2ryoiIeRM6S";;;;"925121164606889985";https://twitter.com/TheLastStar1/status/925121164606889985
JillS621;2017-10-30 15:03;0;0;"I'm at @AngelsFlight - Lower Station in Los Angeles, CA https://www. swarmapp.com/c/6ELf19mV1je";;@AngelsFlight;;"925121109107924992";https://twitter.com/JillS621/status/925121109107924992
TitanDtla;2017-10-30 15:03;0;0;"Happy Halloween! Stop by the front desk and lounge for some treats tomorrow! Show us your best… https://www. instagram.com/p/Ba42NpUllLF/";;;;"925121073829605377";https://twitter.com/TitanDtla/status/925121073829605377
JillS621;2017-10-30 15:03;0;0;"I'm at Bunker Hill in Los Angeles, CA https://www. swarmapp.com/c/1mLopRsIeu8";;;;"925121061552885760";https://twitter.com/JillS621/status/925121061552885760
TFEUDZ;2017-10-30 15:03;0;0;"Your new @laclippers connect! Please feel free to contact me directly with any ticket needs. I… https://www. instagram.com/p/Ba42LuFjCOz/";;@laclippers;;"925121010692739072";https://twitter.com/TFEUDZ/status/925121010692739072
CaliNorton;2017-10-30 15:03;0;0;"Starting the week off right. Will definitely be making this again. Mouthwatering goodness.… https://www. instagram.com/p/Ba42Khdg6hf/";;;;"925120963146006528";https://twitter.com/CaliNorton/status/925120963146006528
masashi_oikawa;2017-10-30 15:03;0;1;"The heat is gone, so his allergies are much better! #yorkie #yorkshireterrier #doglover #dog … https://www. instagram.com/p/Ba42KMNBzoB/";;;#yorkie #yorkshireterrier #doglover #dog;"925120952672899072";https://twitter.com/masashi_oikawa/status/925120952672899072
sherrysynthesis;2017-10-30 15:03;0;0;"Monday blues #portraitcentral #nextvisualportraits #iseeyourtalent #arsenic #capturedconcepts … https://www. instagram.com/p/Ba42JTkgjnC/";;;#portraitcentral #nextvisualportraits #iseeyourtalent #arsenic #capturedconcepts;"925120936591761409";https://twitter.com/sherrysynthesis/status/925120936591761409
AlexMurashko;2017-10-30 15:02;0;0;"Take a shot? What am I about to cover? This is the table setting for a press conference round… https://www. instagram.com/p/Ba42Fmbg7jl/";;;;"925120793842814976";https://twitter.com/AlexMurashko/status/925120793842814976
EKat;2017-10-30 15:02;0;1;"Museum of Broken Relationships. 10.29.17. #latergram #LosAngeles @Museum of Broken… https://www. instagram.com/p/Ba41_l_gAd_/";;@Museum;#latergram #LosAngeles;"925120791892643841";https://twitter.com/EKat/status/925120791892643841
GoGoEdLovelace;2017-10-30 15:02;0;0;"#AKEEM #employeeofthemonth #mcdowells @Hollywood https://www. instagram.com/p/Ba415XNFe30W GcWYPDckiZ-XZVfya0gTtE8k9Q0/ …";;@Hollywood;#AKEEM #employeeofthemonth #mcdowells;"925120789145423877";https://twitter.com/GoGoEdLovelace/status/925120789145423877
CalliesaHipster;2017-10-30 15:02;0;0;""That's hot" - Former U.S. President Paris Hilton, circa 2005 @… https://www. instagram.com/p/Ba42E8qjpBer Y5pDn27Yg7D6ITVGokPI7_3FM40/ …";;@;;"925120771453841408";https://twitter.com/CalliesaHipster/status/925120771453841408
Erinyeomans;2017-10-30 15:02;0;0;"Get healthy and stay motivated throughout the seasons with us! Join us for a FREE CLASS tonight… https://www. instagram.com/p/Ba42EupjBuL/";;;;"925120764247924737";https://twitter.com/Erinyeomans/status/925120764247924737
Davidthe101;2017-10-30 15:02;0;0;"The night is dark and full of terrors Halloween #whitewalker #gameofthrones #nightwatch … https://www. instagram.com/p/Ba42D4xHH9e/";;;#whitewalker #gameofthrones #nightwatch;"925120742806773762";https://twitter.com/Davidthe101/status/925120742806773762
playermomo814;2017-10-30 15:02;0;0;"@Westmont, California https://www. instagram.com/p/Ba42BAOlgkxA -X3gY5--LSLt8PhNlXNj9HwXK80/ …";;@Westmont;;"925120627731828736";https://twitter.com/playermomo814/status/925120627731828736
e_espinosa;2017-10-30 15:02;0;21;"Calling ALL @dodgers #fans .... Are you ready to cheer our boys in blue for the… https://www. instagram.com/p/Ba42AxpBUu5/";;@dodgers;#fans;"925120627677253633";https://twitter.com/e_espinosa/status/925120627677253633
audreykboutique;2017-10-30 15:01;0;1;"Some say Grease. Some say Happy Days. We say CUTE and thank goodness for cooler weather! Now… https://www. instagram.com/p/Ba42AEfDEdQ/";;;;"925120622639841281";https://twitter.com/audreykboutique/status/925120622639841281
brendanlewis;2017-10-30 15:01;0;0;"Finally made it! @Krusty Burger https://www. instagram.com/p/Ba41_WDl6ZpK s8UujL3kKveSjMKt6kXpr1bUu80/ …";;@Krusty;;"925120574598320128";https://twitter.com/brendanlewis/status/925120574598320128
iamcharlesoneal;2017-10-30 15:01;0;0;"New Music OUT NOW Official “88 Verses” Video GO CHECK THAT OUT @kyno903 x @RBpaperso_o … https://www. instagram.com/p/Ba418qBFPIG/";;@kyno903 @RBpaperso_o;;"925120487025512448";https://twitter.com/iamcharlesoneal/status/925120487025512448
SynnCOI;2017-10-30 15:01;0;0;"Join us tomorrow night for our #HalloweenCostumeContest $10 off admission with a costume. Winner… https://www. instagram.com/p/Ba417YQhJ8P/";;;#HalloweenCostumeContest;"925120436945522688";https://twitter.com/SynnCOI/status/925120436945522688
DagwoodsSaMo;2017-10-30 15:01;0;0;"Check it out! Our XL pizza is ALMOST as big as #billmillers #strikezone ! Join us for… https://www. instagram.com/p/Ba416X0Fed3/";;;#billmillers #strikezone;"925120423313977344";https://twitter.com/DagwoodsSaMo/status/925120423313977344
LuigiCorleone_;2017-10-30 15:01;0;0;"Cathedral of our Lady of the Angels by Rafael Moneo (altar) #CathedralLosAngeles #RafaelMoneo … https://www. instagram.com/p/Ba415t1lMdS/";;;#CathedralLosAngeles #RafaelMoneo;"925120383887560705";https://twitter.com/LuigiCorleone_/status/925120383887560705
MontereyParkCA;2017-10-30 15:00;0;0;"at 2:05pm: temperature up 67°F -> 69°F wind 3mph -> 6mph";;;;"925120334277222400";https://twitter.com/MontereyParkCA/status/925120334277222400
drmytiengmd;2017-10-30 15:00;0;0;"Did you enjoy the #bts last week? #plasticsurgery";;;#bts #plasticsurgery;"925120322986217472";https://twitter.com/drmytiengmd/status/925120322986217472
bullandragon;2017-10-30 15:00;1;1;"The perfect #hamburger grind http:// bullandragon.com 48 day #dryaged front quarter #grassfedbeef … https://www. instagram.com/p/Ba41yHjnizH/";;;#hamburger #dryaged #grassfedbeef;"925120132027842561";https://twitter.com/bullandragon/status/925120132027842561
JudiCole7;2017-10-30 14:59;1;1;"Reminiscing about #Abbott choosing to follow me after our… https://www. instagram.com/p/Ba41jTVjF5WM piLJqD6Xvcwve6FowiXakaSVt40/ …";;;#Abbott;"925120049081475073";https://twitter.com/JudiCole7/status/925120049081475073
SwatFuel;2017-10-30 14:59;0;1;"#Repost jimmythetrainer (get_repost) ・・・ Ok Monday! Lets Do This! . | http://www. SWATFuel.com |… https://www. instagram.com/p/Ba41uwFlAzz/";;;#Repost;"925120016055275520";https://twitter.com/SwatFuel/status/925120016055275520
acsaachurra;2017-10-30 14:59;0;0;"Venice . #california #venice #losangeles #westcoast #vsco #venicebeach #cityofangels #calivibes … https://www. instagram.com/p/Ba41uyGgLmd/";;;#california #venice #losangeles #westcoast #vsco #venicebeach #cityofangels #calivibes;"925120014289637377";https://twitter.com/acsaachurra/status/925120014289637377
hotwings511;2017-10-30 14:59;0;0;"Balance practice #balancebike #preparation #practice #bike … https://www. instagram.com/p/Ba41uirhwOKA kt_2n4gyfwofkHSylnpCm0__jY0/ …";;;#balancebike #preparation #practice #bike;"925120008287535104";https://twitter.com/hotwings511/status/925120008287535104
iSLRS;2017-10-30 14:59;0;2;"Spending my day in #losangeles talking with homeowners, walking houses, providing solutions.… https://www. instagram.com/p/Ba41uDFjpIt/";;;#losangeles;"925119995054624768";https://twitter.com/iSLRS/status/925119995054624768
rodmagaru;2017-10-30 14:59;0;1;"(@The @BoilingCrabRh in Rowland Heights, CA) https://www. swarmapp.com/c/bCugWJICZKL";;@The @BoilingCrabRh;;"925119948875272192";https://twitter.com/rodmagaru/status/925119948875272192
wackseedval;2017-10-30 14:59;0;0;"strictly servin' @Camp Flog Gnaw https://www. instagram.com/p/Ba41s0wFKWy/";;@Camp;;"925119948732682240";https://twitter.com/wackseedval/status/925119948732682240
siroccodooley;2017-10-30 14:59;0;0;"#hollywood #onset #comedy #funny #filmshoot #filming #setlife #shooting #photo #photoshooting … https://www. instagram.com/p/Ba41Pvzgkjz/";;;#hollywood #onset #comedy #funny #filmshoot #filming #setlife #shooting #photo #photoshooting;"925119932374728705";https://twitter.com/siroccodooley/status/925119932374728705
Soulledonbreaks;2017-10-30 14:58;0;0;"So long old friend. Thank you for all the memories. Love you, ... (Death By Coconut (2017)) http:// untp.beer/s/c521543071 #photo";;;#photo;"925119866457214976";https://twitter.com/Soulledonbreaks/status/925119866457214976
ArcadiaCA;2017-10-30 14:58;0;0;"Arcadia: at 2:05pm: temperature up 67°F -> 69°F humidity down 63% -> 60% wind 3mph -> 6mph";;;;"925119833238159360";https://twitter.com/ArcadiaCA/status/925119833238159360
jendietrick;2017-10-30 14:58;0;0;"A twist to the squat jump for strength and conditioning:) #teambetator #teamhmb #10P4L … https://www. instagram.com/p/Ba41eOijp2o/";;;#teambetator #teamhmb #10P4L;"925119737507430400";https://twitter.com/jendietrick/status/925119737507430400
boxmodzofficial;2017-10-30 14:58;0;0;"Happy Monday #asiangirls #twerkout #xxxtentacion #hugeass #twerkcontest #twerkfest #nightlife … https://www. instagram.com/p/Ba41mmog4o-/";;;#asiangirls #twerkout #xxxtentacion #hugeass #twerkcontest #twerkfest #nightlife;"925119730037547008";https://twitter.com/boxmodzofficial/status/925119730037547008
elkakin;2017-10-30 14:58;0;0;"I'm at Venice Beach in Venice, CA https://www. swarmapp.com/c/3oKXTkaxEwR";;;;"925119707971190785";https://twitter.com/elkakin/status/925119707971190785
carlamarie123;2017-10-30 14:58;0;0;"Thinking what to #eat hmm im #craving some #candy :-P <3 @The Candy Factory https://www. instagram.com/p/Ba41d4tlKXE/";;@The;#eat #craving #candy;"925119633409024000";https://twitter.com/carlamarie123/status/925119633409024000
wi_ngo;2017-10-30 14:57;0;0;"I take a picture of this sign every year, but it just occurred to me that the HILLARY CAMPAIGN… https://www. instagram.com/p/Ba41iqMHHIf/";;;;"925119595048062978";https://twitter.com/wi_ngo/status/925119595048062978
emaritraffie;2017-10-30 14:57;0;0;"When food is your love language this is the letter you write to your housemate: 'Full fat… https://www. instagram.com/p/Ba41g8RD0EL/";;;;"925119547786461184";https://twitter.com/emaritraffie/status/925119547786461184
Romalis_Scott;2017-10-30 14:57;1;0;"I can’t even get a haircut in peace @Burbank, California https://www. instagram.com/p/Ba4v5AthCD7/";;@Burbank;;"925119469890007040";https://twitter.com/Romalis_Scott/status/925119469890007040
CaroleShashona;2017-10-30 14:57;0;3;"We're at Barney's getting my Jewelry + Home Collection ready for the Holiday Shopping Season!… https://www. instagram.com/p/Ba41eMMldmS/";;;;"925119435026792448";https://twitter.com/CaroleShashona/status/925119435026792448
floremtz;2017-10-30 14:57;0;0;"DreamWorks en Dreamworks Animation https://www. instagram.com/p/Ba41dYlFpDw/";;;;"925119408397324288";https://twitter.com/floremtz/status/925119408397324288
JulieHCho;2017-10-30 14:56;0;1;"HAPPY HALLOWIENER @Los Angeles, California https://www. instagram.com/p/Ba41bs-H40k/";;@Los;;"925119364822691842";https://twitter.com/JulieHCho/status/925119364822691842
makeupbymilo;2017-10-30 14:56;0;0;"Yummy Paleta! #losangelesmota #papimilo #cuteassboys #popsicle #watermelon #jalapeno #delish … https://www. instagram.com/p/Ba41bcsDTEO/";;;#losangelesmota #papimilo #cuteassboys #popsicle #watermelon #jalapeno #delish;"925119351782391809";https://twitter.com/makeupbymilo/status/925119351782391809
NabrisaDias;2017-10-30 14:56;0;1;"My looking at the view. @yellowbh #griffithobservatory #losangeles #travel #california à… https://www. instagram.com/p/Ba41awwD90N/";;@yellowbh;#griffithobservatory #losangeles #travel #california;"925119329036673024";https://twitter.com/NabrisaDias/status/925119329036673024
deucestacks;2017-10-30 14:56;0;0;"“You’re invited. “ |drunk words, sober thoughts| I make the absolute most out of life. Every… https://www. instagram.com/p/Ba41T9UHXNl/";;;;"925119298032377856";https://twitter.com/deucestacks/status/925119298032377856
tennesseemartin;2017-10-30 14:56;0;0;"Does this outfit say “Im an artist who eats avocado toast for breakfast?” Because that’s the… https://www. instagram.com/p/Ba41YJNna7k/";;;;"925119238070784000";https://twitter.com/tennesseemartin/status/925119238070784000
boxmodzofficial;2017-10-30 14:56;0;0;"Happy Monday #asiangirls #twerkout #xxxtentacion #hugeass #twerkcontest #twerkfest #nightlife … https://www. instagram.com/p/Ba41Xh8BU5B/";;;#asiangirls #twerkout #xxxtentacion #hugeass #twerkcontest #twerkfest #nightlife;"925119211671838720";https://twitter.com/boxmodzofficial/status/925119211671838720
Lee_Daniel721;2017-10-30 14:55;0;0;"#doeadeer a female #deer #gettyvilla @Getty Villa https://www. instagram.com/p/Ba41KkBnjww/";;@Getty;#doeadeer #deer #gettyvilla;"925119111964839936";https://twitter.com/Lee_Daniel721/status/925119111964839936
hansonadam;2017-10-30 14:55;0;0;"Caught red handed next to my guy mattyspatsmusic over the weekend playing at @theVineandLeaf :… https://www. instagram.com/p/Ba41LNBjsGt/";;@theVineandLeaf;;"925119110433738752";https://twitter.com/hansonadam/status/925119110433738752
yungviejoo;2017-10-30 14:55;0;0;"Messed around with some old & new footage my YouTube is now gonna consist of more… https://www. instagram.com/p/Ba40y8GF6ra/";;;;"925119082311032832";https://twitter.com/yungviejoo/status/925119082311032832
TheLastStar1;2017-10-30 14:55;0;0;"I'm at City of South Gate in CA https://www. swarmapp.com/c/ei5kbQXEhGG";;;;"925119035385184257";https://twitter.com/TheLastStar1/status/925119035385184257
ladymoomcr;2017-10-30 14:55;0;0;"I'm at Umami Burger in Los Angeles, CA https://www. swarmapp.com/c/cUhznQhaicI";;;;"925118996889980928";https://twitter.com/ladymoomcr/status/925118996889980928
emmy_hannah;2017-10-30 14:55;0;0;"A couple of happy campers @Camp Flog Gnaw https://www. instagram.com/p/Ba41Qq_BYhN/";;@Camp;;"925118977130373120";https://twitter.com/emmy_hannah/status/925118977130373120
JRGriffn;2017-10-30 14:55;0;1;"Pushing always a thorn to the $2k November 1st goal. We appreciate all the support we gotten so… https://www. instagram.com/p/Ba40WdoAU1_/";;;;"925118967412269056";https://twitter.com/JRGriffn/status/925118967412269056
Tommy_Kijas;2017-10-30 14:55;0;0;"#Official #RingRing #MoviePoster #Congrats2Cast &Crew #4FilmsgoingtoAFM and… https://www. instagram.com/p/Ba41PyLgZIc/";;;#Official #RingRing #MoviePoster #Congrats2Cast #4FilmsgoingtoAFM;"925118957559975939";https://twitter.com/Tommy_Kijas/status/925118957559975939
priinzessinEva;2017-10-30 14:55;0;0;"One day, same girl differend outfits First is clasy chic somehow At the second pic I'm… https://www. instagram.com/p/Ba41O3ChhsX/";;;;"925118917139419136";https://twitter.com/priinzessinEva/status/925118917139419136
Synnracing;2017-10-30 14:55;0;0;"Just posted a video @Downey, California https://www. instagram.com/p/Ba41FWuhIPYn KklOCzab33Kq8CndqZZWk3sESg0/ …";;@Downey;;"925118882586746890";https://twitter.com/Synnracing/status/925118882586746890
iamcharlesoneal;2017-10-30 14:54;0;0;"@kyno903 New single “Highly Doubted” Feat. @RBpaperso_o x mczuko OUT NOW (Link In Bio) #ep … https://www. instagram.com/p/Ba41MOMlz2M/";;@kyno903 @RBpaperso_o;#ep;"925118825351208960";https://twitter.com/iamcharlesoneal/status/925118825351208960
carloslobosjr;2017-10-30 14:54;0;1;"Monday #smstaff #retaillife #monday #pasadena #scruff #instagay #gayguy @Old Pasadena https://www. instagram.com/p/Ba41JVgnBQh/";;@Old;#smstaff #retaillife #monday #pasadena #scruff #instagay #gayguy;"925118724671021056";https://twitter.com/carloslobosjr/status/925118724671021056
Potedecrema;2017-10-30 14:54;0;0;"Pensieroso!! en Downtown LA https://www. instagram.com/p/Ba41I-xhg2Oy Mb8KM78OBxeaEht8Dcp_XMbbrg0/ …";;;;"925118719499669505";https://twitter.com/Potedecrema/status/925118719499669505
Cyrusbeats_0494;2017-10-30 14:54;0;1;"I’m only getting better with time #MadnessProductions #M94Ness #downtownla @Downtown LA https://www. instagram.com/p/Ba402urlGOd/";;@Downtown;#MadnessProductions #M94Ness #downtownla;"925118704127500288";https://twitter.com/Cyrusbeats_0494/status/925118704127500288
GoGoEdLovelace;2017-10-30 14:54;0;0;"Ain't nobody messing with BIG MAC! Better get you a… https://www. instagram.com/p/Ba41IUWlMl3Q QPapp7poB_b0pBYoNMYuQVwLfk0/ …";;;;"925118697856892928";https://twitter.com/GoGoEdLovelace/status/925118697856892928
AlanPrice123;2017-10-30 14:54;0;1;"Man, I feel just like a rockstar... #violin #strings #hiphop #trap #nightlife #music #turnup … https://www. instagram.com/p/Ba41H03hsig/";;;#violin #strings #hiphop #trap #nightlife #music #turnup;"925118673253163009";https://twitter.com/AlanPrice123/status/925118673253163009
beverlyhillsdia;2017-10-30 14:54;0;0;"Carat- 5 carat Color- the highest Colorless grade(D) Clarity- VS2(very slightly included 2,… https://www. instagram.com/p/Ba41GtCD31v/";;;;"925118635647127554";https://twitter.com/beverlyhillsdia/status/925118635647127554
Dennydenn;2017-10-30 14:54;1;9;"Beautiful @alanis on stage at the Hollywood Bowl in honor of Chester Bennington chesterbe… https://www. instagram.com/p/Ba41GjonPA1/";;@alanis;;"925118628118147072";https://twitter.com/Dennydenn/status/925118628118147072
FrugalFilipino;2017-10-30 14:53;0;0;"I'm having a "Coming To America" moment! Today...I'm in Queens, NY - LOL… https://www. instagram.com/p/Ba41FpmgEfB/";;;;"925118602184921093";https://twitter.com/FrugalFilipino/status/925118602184921093
nparisistyles;2017-10-30 14:53;0;0;"@evesthebehavior #hair #makeup by me photo drop for her new music release . . #hairstylist … https://www. instagram.com/p/Ba409OCh5QY/";;@evesthebehavior;#hair #makeup #hairstylist;"925118363281616897";https://twitter.com/nparisistyles/status/925118363281616897
insidejobrob;2017-10-30 14:52;0;0;"You’ve heard of Lawrence of Arabia, I am Rob a Vodia! @Voda Spa https://www. instagram.com/p/Ba409YZgCKsw -1Gum_-JWbEpPEAgqyoIi-i_dA0/ …";;@Voda;;"925118318138114049";https://twitter.com/insidejobrob/status/925118318138114049
laguzmandeLA;2017-10-30 14:52;0;0;"Flor de muertos #Cempasuchil en Los Angeles, California https://www. instagram.com/p/Ba408NOAriv/";;;#Cempasuchil;"925118292498448385";https://twitter.com/laguzmandeLA/status/925118292498448385
Pahubi;2017-10-30 14:52;0;0;"Bubbling over with joy.... @The Huntington Library, Art Collections, and Botanical Gardens https://www. instagram.com/p/Ba40xa4hl4q/";;@The;;"925118277688463361";https://twitter.com/Pahubi/status/925118277688463361
fabionegao10;2017-10-30 14:52;0;0;"Salve os índios do Brasil! Salve os povos e comunidades tradicionais… https://www. instagram.com/p/Ba40z5OhJK7p 7WxH4Y0Aow8VTq90QGGWrg5elU0/ …";;;;"925118247988617216";https://twitter.com/fabionegao10/status/925118247988617216
MrRon9;2017-10-30 14:52;0;0;"Quick stop in (@Inglewood Southside Christian Church in Inglewood, CA) https://www. swarmapp.com/c/7Sg7HU2HkA5";;@Inglewood;;"925118239251845120";https://twitter.com/MrRon9/status/925118239251845120
IPANINIDIAMBRA;2017-10-30 14:52;0;0;"#crostata #apricot#tart #dessert#italian#coffeetime #coffee #ipaninidiambra #hollywood … https://www. instagram.com/p/Ba40zihjHZp/";;;#crostata #apricot #tart #dessert #italian #coffeetime #coffee #ipaninidiambra #hollywood;"925118236181409793";https://twitter.com/IPANINIDIAMBRA/status/925118236181409793
Itsmiggizzleyo;2017-10-30 14:52;0;0;"“It’s the unknown that draws people.” @Los Angeles, California https://www. instagram.com/p/Ba405jSn7J6/";;@Los;;"925118192673886208";https://twitter.com/Itsmiggizzleyo/status/925118192673886208
bboyjaydilla;2017-10-30 14:52;0;0;"Tiga style @Santa Monica, California https://www. instagram.com/p/Ba405HQhmij/";;@Santa;;"925118172113420289";https://twitter.com/bboyjaydilla/status/925118172113420289
playdaysdiecast;2017-10-30 14:52;0;0;"A nice Volkswagen pick up visiting Playdays Collectibles on this nice cool weather!… https://www. instagram.com/p/Ba404x5lo4v/";;;;"925118151087546368";https://twitter.com/playdaysdiecast/status/925118151087546368
LuigiCorleone_;2017-10-30 14:51;0;1;"Cathedral of our Lady of the Angels by Rafael Moneo #CathedralLosAngeles #RafaelMoneo … https://www. instagram.com/p/Ba403KvlPfT/";;;#CathedralLosAngeles #RafaelMoneo;"925118103578660864";https://twitter.com/LuigiCorleone_/status/925118103578660864
TRACKGABE;2017-10-30 14:51;0;0;"Just posted a photo @North Hollywood, California https://www. instagram.com/p/Ba401yyhaP8/";;@North;;"925118052554952705";https://twitter.com/TRACKGABE/status/925118052554952705
PeterGonzaga;2017-10-30 14:51;0;0;"Hanging with my #godson @La Puente, California https://www. instagram.com/p/Ba401WBjcU0/";;@La;#godson;"925118047240646656";https://twitter.com/PeterGonzaga/status/925118047240646656
jessclarkie;2017-10-30 14:51;0;1;"NOT GONNA FIT IN THE FRAME | Always be extra, even (especially) on Mondays. Shot in Los… https://www. instagram.com/p/Ba4005vngOk/";;;;"925118027431055360";https://twitter.com/jessclarkie/status/925118027431055360
